DATE,START-TIME,END-TIME,LOCATION
2020-08-24,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-08-24,2023-5-7 8:30,2023-5-7 11:30,G-1C002-Amphi Coulomb
2020-08-24,2023-5-7 9:00,2023-5-7 11:00,G-4D006
2020-08-24,2023-5-7 11:00,2023-5-7 12:00,G-4D006
2020-08-24,2023-5-7 13:00,2023-5-7 14:00,G-2C005-info
2020-08-24,2023-5-7 13:00,2023-5-7 16:00,G-2C006
2020-08-25,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-08-25,2023-5-7 8:30,2023-5-7 11:30,G-1C002-Amphi Coulomb
2020-08-25,2023-5-7 9:00,2023-5-7 11:00,G-4D006
2020-08-25,2023-5-7 11:00,2023-5-7 12:00,G-4D006
2020-08-25,2023-5-7 13:00,2023-5-7 15:00,G-2C006
2020-08-26,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-08-26,2023-5-7 8:30,2023-5-7 12:30,G-1C002-Amphi Coulomb
2020-08-26,2023-5-7 9:00,2023-5-7 11:00,G-4D006
2020-08-26,2023-5-7 11:00,2023-5-7 12:00,G-4D006
2020-08-26,2023-5-7 13:00,2023-5-7 15:00,G-2C006
2020-08-27,2023-5-7 7:30,2023-5-7 17:30,G-1A002-Amphi Ampère
2020-08-27,2023-5-7 7:30,2023-5-7 17:30,G-2C001
2020-08-27,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-08-27,2023-5-7 9:00,2023-5-7 11:00,G-4D006
2020-08-27,2023-5-7 9:00,2023-5-7 10:00,G-1C002-Amphi Coulomb
2020-08-27,2023-5-7 10:00,2023-5-7 11:00,G-1C002-Amphi Coulomb
2020-08-27,2023-5-7 11:00,2023-5-7 12:00,G-4D006
2020-08-27,2023-5-7 13:00,2023-5-7 14:30,G-2C006
2020-08-28,2023-5-7 7:30,2023-5-7 17:30,G-2C002
2020-08-28,2023-5-7 7:30,2023-5-7 17:30,G-2C001
2020-08-28,2023-5-7 7:30,2023-5-7 17:30,G-2C003
2020-08-28,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-08-28,2023-5-7 9:00,2023-5-7 11:00,G-1C002-Amphi Coulomb
2020-08-28,2023-5-7 9:00,2023-5-7 11:00,G-4D006
2020-08-28,2023-5-7 11:00,2023-5-7 12:00,G-4D006
2020-08-28,2023-5-7 13:00,2023-5-7 15:00,G-2C006
2020-08-31,2023-5-7 7:30,2023-5-7 17:30,G-2C002
2020-08-31,2023-5-7 7:30,2023-5-7 17:30,G-2C001
2020-08-31,2023-5-7 7:30,2023-5-7 17:30,G-2C003
2020-08-31,2023-5-7 7:30,2023-5-7 17:30,G-2C004
2020-08-31,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-01,2023-5-7 7:30,2023-5-7 17:30,G-2C002
2020-09-01,2023-5-7 7:30,2023-5-7 17:30,G-2A003
2020-09-01,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-01,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-01,2023-5-7 9:00,2023-5-7 10:00,G-1D003-Salle du Conseil
2020-09-01,2023-5-7 10:00,2023-5-7 12:30,G-1D003-Salle du Conseil
2020-09-01,2023-5-7 14:00,2023-5-7 16:15,G-1D003-Salle du Conseil
2020-09-02,2023-5-7 7:30,2023-5-7 17:30,G-2A003
2020-09-02,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-02,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-02,2023-5-7 9:00,2023-5-7 12:00,G-1A002-Amphi Ampère
2020-09-02,2023-5-7 9:00,2023-5-7 11:00,G-0B007-Amphi Bergès
2020-09-02,2023-5-7 10:30,2023-5-7 12:00,G-1D003-Salle du Conseil
2020-09-02,2023-5-7 13:30,2023-5-7 15:30,G-4D006
2020-09-02,2023-5-7 13:30,2023-5-7 15:30,G-0B007-Amphi Bergès
2020-09-03,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-03,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-03,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-03,2023-5-7 8:15,2023-5-7 10:15,G-4D008
2020-09-03,2023-5-7 10:15,2023-5-7 12:15,G-4D006
2020-09-03,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-03,2023-5-7 11:00,2023-5-7 14:30,G-1C002-Amphi Coulomb
2020-09-03,2023-5-7 11:00,2023-5-7 12:00,G-1D003-Salle du Conseil
2020-09-03,2023-5-7 13:30,2023-5-7 15:30,G-2A007-info
2020-09-03,2023-5-7 13:30,2023-5-7 17:30,G-1D003-Salle du Conseil
2020-09-04,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-04,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-04,2023-5-7 8:00,2023-5-7 10:00,G-3D003-info
2020-09-04,2023-5-7 8:00,2023-5-7 10:00,G-3B001-info
2020-09-04,2023-5-7 8:15,2023-5-7 10:15,G-4D008
2020-09-04,2023-5-7 10:15,2023-5-7 12:15,G-3B001-info
2020-09-04,2023-5-7 10:15,2023-5-7 12:15,G-3D003-info
2020-09-04,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-04,2023-5-7 11:30,2023-5-7 12:30,G-4D005-Projet
2020-09-04,2023-5-7 13:30,2023-5-7 15:30,G-4D006
2020-09-04,2023-5-7 14:00,2023-5-7 15:30,G-1B004
2020-09-04,2023-5-7 14:00,2023-5-7 15:30,G-1A002-Amphi Ampère
2020-09-07,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-07,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-07,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-07,2023-5-7 8:15,2023-5-7 10:15,G-2A006
2020-09-07,2023-5-7 8:15,2023-5-7 10:15,G-4D003
2020-09-07,2023-5-7 10:00,2023-5-7 12:30,G-1D003-Salle du Conseil
2020-09-07,2023-5-7 10:15,2023-5-7 12:15,G-4D006
2020-09-07,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-07,2023-5-7 13:30,2023-5-7 15:45,G-1D003-Salle du Conseil
2020-09-07,2023-5-7 13:30,2023-5-7 15:30,G-4D008
2020-09-07,2023-5-7 14:00,2023-5-7 16:30,G-0B007-Amphi Bergès
2020-09-08,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-08,2023-5-7 8:00,2023-5-7 10:15,G-2B009
2020-09-08,2023-5-7 8:00,2023-5-7 10:15,G-0B007-Amphi Bergès
2020-09-08,2023-5-7 8:00,2023-5-7 10:15,G-1C002-Amphi Coulomb
2020-09-08,2023-5-7 8:00,2023-5-7 10:15,G-1A002-Amphi Ampère
2020-09-08,2023-5-7 8:00,2023-5-7 11:15,G-1D003-Salle du Conseil
2020-09-08,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-08,2023-5-7 8:00,2023-5-7 18:00,G-1B008-Projet-Vie étudiante
2020-09-08,2023-5-7 8:00,2023-5-7 10:00,G-3D003-info
2020-09-08,2023-5-7 8:00,2023-5-7 10:00,G-3B001-info
2020-09-08,2023-5-7 8:15,2023-5-7 10:15,G-2C005-info
2020-09-08,2023-5-7 8:15,2023-5-7 10:15,G-2B001-info
2020-09-08,2023-5-7 9:30,2023-5-7 11:00,G-2A005
2020-09-08,2023-5-7 10:15,2023-5-7 10:45,G-5D003-Electronique & instrumentation associée
2020-09-08,2023-5-7 10:15,2023-5-7 12:15,G-3D003-info
2020-09-08,2023-5-7 10:15,2023-5-7 12:15,G-3B001-info
2020-09-08,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-08,2023-5-7 11:45,2023-5-7 12:15,G-5D003-Electronique & instrumentation associée
2020-09-08,2023-5-7 12:15,2023-5-7 12:45,G-5D003-Electronique & instrumentation associée
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-4D006
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-2A007-info
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-2B001-info
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-2C005-info
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-3A014-info
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-3B001-info
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-3D003-info
2020-09-08,2023-5-7 13:30,2023-5-7 15:30,G-4D008
2020-09-09,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-09,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-09,2023-5-7 8:00,2023-5-7 10:00,G-3D003-info
2020-09-09,2023-5-7 8:00,2023-5-7 10:00,G-3B001-info
2020-09-09,2023-5-7 8:15,2023-5-7 10:15,G-1A002-Amphi Ampère
2020-09-09,2023-5-7 8:15,2023-5-7 10:15,G-4D008
2020-09-09,2023-5-7 8:15,2023-5-7 10:15,G-2C002
2020-09-09,2023-5-7 8:15,2023-5-7 10:15,G-2C001
2020-09-09,2023-5-7 8:15,2023-5-7 12:15,G-5D003-Electronique & instrumentation associée
2020-09-09,2023-5-7 10:15,2023-5-7 12:15,G-3D003-info
2020-09-09,2023-5-7 10:15,2023-5-7 12:15,G-3B001-info
2020-09-09,2023-5-7 10:30,2023-5-7 12:30,G-2C002
2020-09-09,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-09,2023-5-7 10:30,2023-5-7 12:30,G-2C001
2020-09-09,2023-5-7 10:30,2023-5-7 12:30,G-1C002-Amphi Coulomb
2020-09-09,2023-5-7 13:30,2023-5-7 17:30,G-5D003-Electronique & instrumentation associée
2020-09-09,2023-5-7 13:30,2023-5-7 15:30,G-4D008
2020-09-09,2023-5-7 13:30,2023-5-7 15:30,G-4D006
2020-09-10,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-10,2023-5-7 8:00,2023-5-7 18:00,G-1B008-Projet-Vie étudiante
2020-09-10,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-10,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-10,2023-5-7 8:00,2023-5-7 10:00,G-1A002-Amphi Ampère
2020-09-10,2023-5-7 8:15,2023-5-7 10:15,G-4D008
2020-09-10,2023-5-7 8:15,2023-5-7 10:15,G-0B007-Amphi Bergès
2020-09-10,2023-5-7 9:00,2023-5-7 11:00,G-2A003
2020-09-10,2023-5-7 9:30,2023-5-7 10:30,G-1C002-Amphi Coulomb
2020-09-10,2023-5-7 10:15,2023-5-7 12:15,G-4D003
2020-09-10,2023-5-7 10:15,2023-5-7 12:15,G-4D006
2020-09-10,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-10,2023-5-7 10:30,2023-5-7 12:30,G-2B009
2020-09-10,2023-5-7 10:30,2023-5-7 12:30,G-0B007-Amphi Bergès
2020-09-10,2023-5-7 10:30,2023-5-7 12:30,G-2B010
2020-09-10,2023-5-7 13:30,2023-5-7 15:30,G-2A007-info
2020-09-10,2023-5-7 13:30,2023-5-7 15:30,G-2B001-info
2020-09-10,2023-5-7 13:30,2023-5-7 15:30,G-2C005-info
2020-09-10,2023-5-7 13:30,2023-5-7 15:30,G-3A014-info
2020-09-10,2023-5-7 13:30,2023-5-7 15:30,G-3B001-info
2020-09-10,2023-5-7 13:30,2023-5-7 15:30,G-3D003-info
2020-09-10,2023-5-7 13:30,2023-5-7 17:00,G-0B007-Amphi Bergès
2020-09-10,2023-5-7 14:00,2023-5-7 16:00,G-2A006
2020-09-10,2023-5-7 14:00,2023-5-7 16:00,G-1D003-Salle du Conseil
2020-09-10,2023-5-7 17:30,2023-5-7 20:00,G-0B007-Amphi Bergès
2020-09-11,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-11,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-11,2023-5-7 8:00,2023-5-7 10:00,G-3D003-info
2020-09-11,2023-5-7 8:00,2023-5-7 10:00,G-3B001-info
2020-09-11,2023-5-7 8:15,2023-5-7 12:15,G-5D003-Electronique & instrumentation associée
2020-09-11,2023-5-7 8:15,2023-5-7 10:15,G-4A020-info-mhi
2020-09-11,2023-5-7 8:15,2023-5-7 10:15,G-3A014-info
2020-09-11,2023-5-7 8:15,2023-5-7 10:15,G-1B012-info-vie étudiante
2020-09-11,2023-5-7 8:15,2023-5-7 10:15,G-2A007-info
2020-09-11,2023-5-7 8:15,2023-5-7 10:15,G-1A002-Amphi Ampère
2020-09-11,2023-5-7 8:45,2023-5-7 12:00,G-0B007-Amphi Bergès
2020-09-11,2023-5-7 8:45,2023-5-7 12:00,G-1C002-Amphi Coulomb
2020-09-11,2023-5-7 9:00,2023-5-7 10:00,G-4D001-Projet
2020-09-11,2023-5-7 9:30,2023-5-7 12:00,G-4D005-Projet
2020-09-11,2023-5-7 10:15,2023-5-7 12:15,G-3D003-info
2020-09-11,2023-5-7 10:15,2023-5-7 12:15,G-3B001-info
2020-09-11,2023-5-7 10:30,2023-5-7 12:30,G-2B010
2020-09-11,2023-5-7 10:30,2023-5-7 12:30,G-2B009
2020-09-11,2023-5-7 13:30,2023-5-7 15:30,G-2C001
2020-09-11,2023-5-7 13:30,2023-5-7 15:30,G-2C005-info
2020-09-11,2023-5-7 13:30,2023-5-7 15:30,G-2B001-info
2020-09-11,2023-5-7 13:30,2023-5-7 15:30,G-4D006
2020-09-11,2023-5-7 14:00,2023-5-7 19:00,G-2A004
2020-09-11,2023-5-7 14:00,2023-5-7 19:00,G-2A006
2020-09-11,2023-5-7 15:45,2023-5-7 17:45,G-2C001
2020-09-14,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-14,2023-5-7 8:00,2023-5-7 12:00,G-4D006
2020-09-14,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-14,2023-5-7 8:15,2023-5-7 10:15,G-2B009
2020-09-14,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-Déversoir
2020-09-14,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-DébitVisu
2020-09-14,2023-5-7 8:15,2023-5-7 11:15,G-3B005b-Ventilateur
2020-09-14,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-Venturi
2020-09-14,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-HydrauSys
2020-09-14,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-Coup de bélier
2020-09-14,2023-5-7 8:15,2023-5-7 12:15,G-5D003-Electronique & instrumentation associée
2020-09-14,2023-5-7 8:15,2023-5-7 10:15,G-2B010
2020-09-14,2023-5-7 8:30,2023-5-7 10:30,G-1A002-Amphi Ampère
2020-09-14,2023-5-7 10:30,2023-5-7 12:30,G-2B009
2020-09-14,2023-5-7 10:30,2023-5-7 12:30,G-2B010
2020-09-14,2023-5-7 10:30,2023-5-7 12:30,G-0B007-Amphi Bergès
2020-09-14,2023-5-7 13:30,2023-5-7 17:30,G-4D005-Projet
2020-09-14,2023-5-7 13:30,2023-5-7 15:30,G-1C002-Amphi Coulomb
2020-09-14,2023-5-7 13:30,2023-5-7 15:30,G-2B010
2020-09-14,2023-5-7 13:30,2023-5-7 15:30,G-3D003-info
2020-09-14,2023-5-7 13:30,2023-5-7 15:30,G-3B001-info
2020-09-14,2023-5-7 13:30,2023-5-7 17:30,G-5D003-Electronique & instrumentation associée
2020-09-14,2023-5-7 13:30,2023-5-7 15:30,G-2B009
2020-09-14,2023-5-7 13:30,2023-5-7 17:30,G-4D007-Projet
2020-09-15,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-15,2023-5-7 8:00,2023-5-7 17:00,G-2C004
2020-09-15,2023-5-7 8:00,2023-5-7 17:00,G-2C003
2020-09-15,2023-5-7 8:00,2023-5-7 18:00,G-1B008-Projet-Vie étudiante
2020-09-15,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-15,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-15,2023-5-7 8:15,2023-5-7 10:15,G-2A006
2020-09-15,2023-5-7 8:15,2023-5-7 10:15,G-2B009
2020-09-15,2023-5-7 8:30,2023-5-7 10:30,G-1A002-Amphi Ampère
2020-09-15,2023-5-7 10:30,2023-5-7 12:30,G-2B009
2020-09-15,2023-5-7 10:30,2023-5-7 12:30,G-2A006
2020-09-15,2023-5-7 10:30,2023-5-7 12:30,G-0B007-Amphi Bergès
2020-09-15,2023-5-7 13:30,2023-5-7 17:45,G-2B012
2020-09-15,2023-5-7 13:30,2023-5-7 15:30,G-2B009
2020-09-15,2023-5-7 13:30,2023-5-7 15:30,G-2B010
2020-09-15,2023-5-7 13:45,2023-5-7 15:45,G-1C002-Amphi Coulomb
2020-09-15,2023-5-7 14:00,2023-5-7 16:15,G-1D003-Salle du Conseil
2020-09-16,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-16,2023-5-7 8:00,2023-5-7 14:00,G-0B007-Amphi Bergès
2020-09-16,2023-5-7 8:00,2023-5-7 14:30,G-1D003-Salle du Conseil
2020-09-16,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-16,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-16,2023-5-7 8:00,2023-5-7 17:00,G-2C004
2020-09-16,2023-5-7 8:00,2023-5-7 17:00,G-2C003
2020-09-16,2023-5-7 8:15,2023-5-7 10:15,G-2C001
2020-09-16,2023-5-7 8:15,2023-5-7 10:15,G-2B001-info
2020-09-16,2023-5-7 8:15,2023-5-7 10:15,G-2A007-info
2020-09-16,2023-5-7 8:15,2023-5-7 12:15,G-5D003-Electronique & instrumentation associée
2020-09-16,2023-5-7 8:15,2023-5-7 10:15,G-2C002
2020-09-16,2023-5-7 9:00,2023-5-7 11:00,G-2A003
2020-09-16,2023-5-7 10:15,2023-5-7 12:15,G-3B001-info
2020-09-16,2023-5-7 10:15,2023-5-7 12:15,G-3D003-info
2020-09-16,2023-5-7 10:30,2023-5-7 12:30,G-2C001
2020-09-16,2023-5-7 10:30,2023-5-7 12:30,G-1C002-Amphi Coulomb
2020-09-16,2023-5-7 10:30,2023-5-7 12:30,G-2C002
2020-09-16,2023-5-7 10:30,2023-5-7 12:30,G-2A007-info
2020-09-16,2023-5-7 10:30,2023-5-7 12:30,G-2B001-info
2020-09-16,2023-5-7 13:30,2023-5-7 15:30,G-2B010
2020-09-16,2023-5-7 13:30,2023-5-7 15:30,G-2B009
2020-09-16,2023-5-7 13:30,2023-5-7 15:30,G-4D008
2020-09-16,2023-5-7 14:00,2023-5-7 15:00,G-2A003
2020-09-16,2023-5-7 15:15,2023-5-7 17:15,G-2C001
2020-09-16,2023-5-7 15:15,2023-5-7 17:15,G-2A005
2020-09-16,2023-5-7 15:15,2023-5-7 17:15,G-2B012
2020-09-16,2023-5-7 15:15,2023-5-7 17:15,G-2A004
2020-09-16,2023-5-7 15:15,2023-5-7 17:15,G-4D006
2020-09-16,2023-5-7 15:15,2023-5-7 17:15,G-2B002
2020-09-17,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-17,2023-5-7 8:00,2023-5-7 12:00,G-3B007
2020-09-17,2023-5-7 8:00,2023-5-7 12:00,G-3A014-info
2020-09-17,2023-5-7 8:00,2023-5-7 12:00,G-3B008-Mécanique & Technologie 1
2020-09-17,2023-5-7 8:00,2023-5-7 18:00,G-1B008-Projet-Vie étudiante
2020-09-17,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-17,2023-5-7 8:00,2023-5-7 17:00,G-1B012-info-vie étudiante
2020-09-17,2023-5-7 8:00,2023-5-7 12:00,G-3A012-Presse Instron
2020-09-17,2023-5-7 8:00,2023-5-7 12:00,G-3A012-Flexion 1&2
2020-09-17,2023-5-7 8:00,2023-5-7 10:00,G-3D006-Construction électrique
2020-09-17,2023-5-7 8:00,2023-5-7 10:00,G-1A002-Amphi Ampère
2020-09-17,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-17,2023-5-7 8:00,2023-5-7 10:00,G-0B007-Amphi Bergès
2020-09-17,2023-5-7 8:00,2023-5-7 18:00,G-2B001-info
2020-09-17,2023-5-7 8:15,2023-5-7 10:15,G-4D008
2020-09-17,2023-5-7 9:00,2023-5-7 14:00,G-1D003-Salle du Conseil
2020-09-17,2023-5-7 10:15,2023-5-7 12:15,G-4D006
2020-09-17,2023-5-7 10:15,2023-5-7 12:15,G-4D003
2020-09-17,2023-5-7 10:15,2023-5-7 12:15,G-3D006-Construction électrique
2020-09-17,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-17,2023-5-7 10:30,2023-5-7 12:00,G-2B002
2020-09-17,2023-5-7 13:30,2023-5-7 15:30,G-4D006
2020-09-17,2023-5-7 13:30,2023-5-7 15:30,G-1C002-Amphi Coulomb
2020-09-17,2023-5-7 13:30,2023-5-7 15:30,G-1A002-Amphi Ampère
2020-09-17,2023-5-7 13:30,2023-5-7 15:30,G-2C006
2020-09-18,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-18,2023-5-7 8:00,2023-5-7 10:00,G-2B009
2020-09-18,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-18,2023-5-7 8:00,2023-5-7 10:00,G-2B010
2020-09-18,2023-5-7 8:00,2023-5-7 10:00,G-2C004
2020-09-18,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-18,2023-5-7 8:00,2023-5-7 10:00,G-2C007
2020-09-18,2023-5-7 8:00,2023-5-7 12:00,G-3A012-Flexion 1&2
2020-09-18,2023-5-7 8:00,2023-5-7 12:00,G-3A012-Presse Instron
2020-09-18,2023-5-7 8:15,2023-5-7 12:15,G-5D003-Electronique & instrumentation associée
2020-09-18,2023-5-7 8:15,2023-5-7 10:15,G-4D008
2020-09-18,2023-5-7 10:15,2023-5-7 12:15,G-4D006
2020-09-18,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-18,2023-5-7 10:30,2023-5-7 12:30,G-1A002-Amphi Ampère
2020-09-18,2023-5-7 10:30,2023-5-7 12:30,G-2C008
2020-09-18,2023-5-7 10:30,2023-5-7 12:30,G-1C002-Amphi Coulomb
2020-09-18,2023-5-7 10:30,2023-5-7 12:30,G-4D003
2020-09-18,2023-5-7 10:30,2023-5-7 12:30,G-2B010
2020-09-18,2023-5-7 13:30,2023-5-7 15:30,G-2B010
2020-09-18,2023-5-7 13:30,2023-5-7 15:30,G-2C006
2020-09-18,2023-5-7 14:00,2023-5-7 15:30,G-2A006
2020-09-18,2023-5-7 14:00,2023-5-7 16:30,G-2A003
2020-09-21,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-21,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-21,2023-5-7 8:00,2023-5-7 10:00,G-2A003
2020-09-21,2023-5-7 8:00,2023-5-7 10:00,G-4D006
2020-09-21,2023-5-7 8:00,2023-5-7 12:00,G-2C003
2020-09-21,2023-5-7 8:15,2023-5-7 12:15,G-5D003-Electronique & instrumentation associée
2020-09-21,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-DébitVisu
2020-09-21,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-Déversoir
2020-09-21,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-Coup de bélier
2020-09-21,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-HydrauSys
2020-09-21,2023-5-7 8:15,2023-5-7 11:15,G-3B005a-Venturi
2020-09-21,2023-5-7 8:15,2023-5-7 10:15,G-2C005-info
2020-09-21,2023-5-7 8:15,2023-5-7 10:15,G-5D005-Informatique temps réel
2020-09-21,2023-5-7 8:15,2023-5-7 10:15,G-3B001-info
2020-09-21,2023-5-7 8:15,2023-5-7 12:15,G-3D006-Construction électrique
2020-09-21,2023-5-7 8:15,2023-5-7 11:15,G-3B005b-Ventilateur
2020-09-21,2023-5-7 8:30,2023-5-7 10:00,G-2C007
2020-09-21,2023-5-7 8:30,2023-5-7 10:00,G-0B007-Amphi Bergès
2020-09-21,2023-5-7 8:30,2023-5-7 10:00,G-1A002-Amphi Ampère
2020-09-21,2023-5-7 10:15,2023-5-7 12:15,G-4D006
2020-09-21,2023-5-7 10:15,2023-5-7 12:15,G-1D003-Salle du Conseil
2020-09-21,2023-5-7 10:15,2023-5-7 12:15,G-5D005-Informatique temps réel
2020-09-21,2023-5-7 10:30,2023-5-7 12:30,G-4D008
2020-09-21,2023-5-7 10:30,2023-5-7 12:30,G-1C002-Amphi Coulomb
2020-09-21,2023-5-7 10:30,2023-5-7 12:30,G-2B009
2020-09-21,2023-5-7 10:30,2023-5-7 12:30,G-2C006
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Enveloppe épaisse
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Flambement
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Flexion 1&2
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Plaque trouée
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Presse Instron
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Torsion
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Vibration portique
2020-09-21,2023-5-7 13:00,2023-5-7 18:30,G-3A012-Vibration poutre
2020-09-21,2023-5-7 13:15,2023-5-7 16:45,G-2A004
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2C006
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-1C002-Amphi Coulomb
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2B010
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2B013
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2B012
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-3D003-info
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-3B001-info
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2C004
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2C001
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2B002
2020-09-21,2023-5-7 13:30,2023-5-7 15:30,G-2C003
2020-09-21,2023-5-7 13:30,2023-5-7 17:30,G-5D003-Electronique & instrumentation associée
2020-09-21,2023-5-7 14:00,2023-5-7 15:00,G-3D001-AIDA-Zone 1
2020-09-21,2023-5-7 14:00,2023-5-7 16:00,G-1D003-Salle du Conseil
2020-09-21,2023-5-7 15:45,2023-5-7 17:45,G-2C003
2020-09-22,2023-5-7 7:30,2023-5-7 21:30,G-Salle des forums
2020-09-22,2023-5-7 8:00,2023-5-7 18:00,G-1B016-Projet-Vie étudiante
2020-09-22,2023-5-7 8:00,2023-5-7 12:00,G-3B007
2020-09-22,2023-5-7 8:00,2023-5-7 12:00,G-3A014-info
2020-09-22,2023-5-7 8:00,2023-5-7 12:00,G-3B008-Mécanique & Technologie 1
2020-09-22,2023-5-7 8:00,2023-5-7 12:15,G-1D003-Salle du Conseil
2020-09-22,2023-5-7 8:00,2023-5-7 10:00,G-0B007-Amphi Bergès
2020-09-22,2023-5-7 8:00,2023-5-7 10:00,G-1A002-Amphi Ampère
